"Date Added","Sort Number","Product Details","Part Number","Master Part Number",Title,"CSV Reference","Option Text 1","Option Text 2","Option Text 3",Units,Description,Notes,Details,"Delivery Info",Specifications,Category,Section,Supplier,"Weight (in grams)","Live Stock",Price,"Special Offer Price","Main Image","Optional Image 1","Optional Image 2","Optional Image 3","Optional Image 4","Related Products","New Product",Buyable,Recycled,Featured,"Featured Special",Archived,"Show Online",Shipping,"Default Shipping Cost","Shipping Costs","Additional Information",Link,"Related Documents","YouTube Reference","SEO Information","The fields below are for optional SEO information.","Meta Title","Meta Description","Show in Sections (optional)"
04/12/21,,,part_1_472,,"Opera Mauve Claw Foot Bath 1700mm x 750mm",,,,,EA,"Opera Mauve colour Claw Foot Bath, $1295
- 1700mm x 750mm 
- Character piece
- Cast Iron
- Resurfaced however has sanding indentation on the inside bottom. Would be ideal as an outside fireplace bath

Keywords: Villa, Renovate, Bath, Recycled, Vintage
",,,,"{�table�:[],�options�:[]}",Baths,,,0,1,1295.00,0.00,mauvebatha.jpg,mauvebathb2.jpg,mauvebathb.jpg,clawfootsbluebarn2.jpg,,,N,N,Y,N,N,N,N,,0.00,edit61aad0152eb87,,,,,,,,,
10/06/20,,,part_1_430,,"Pacific Rimu Beading 18mm x 18mm",,,,,/M,"- Pacific Rimu beading
- 18mm x 18mm
- Random lengths
- Unused
- Dated stock",,,,"{�table�:[],�options�:[]}","Native Timber","Shop Online",,0,1,0.50,0.00,rimubeadingmedandsmall.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5ee0229ee18d2,,,,,,,,,
10/06/20,,,part_1_430_copy,,"Pacific Rimu Beading 24mm x 24mm",,,,,/M,"Pacific Rimu beading
- 24mm x 24mm
- Random lengths
- Unused
- Dated stock",,,,"{�table�:[],�options�:[]}","Native Timber","Shop Online",,0,1,0.50,0.00,rimubeading.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5ee02e1342700,,,,,,,,,
13/05/25,,,part_1_2864,,"PACK LOT* Fascia Board 230mm PP FJ $18p/m #4173",,,,,EA,"*This is a special price for a pack lot only*

$18p/m. Normally $22p/m

Finger jointed Fascia board

84 Lengths @ 6.1m x 18 = $9223.20 (512.4Lm total)

- 230mm x 18mm finish size
- Pre-Primed H3.1
- 6.1m lengths

Keywords: Fascia, Fascia board, 230 fascia, pack lot. bulk fascia.",,,,"{�table�:[],�options�:[]}",Weatherboard,,,0,1,9223.20,0.00,img_77160.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6822a40f304aa,,,,,,,,,
04/01/20,,,"70 x 45 MGH1_copy",,"Pack Rate 70 x 45 MG H1.2 Pine",,,,,"Per Pack","- Pack Rate
- 70 x 45
- Machine gauged
- SG8
- H1.2 treatment
- 3.6m lengths
- Sold by the pack only
- 468 lineal metres per pack",,,,"{�table�:[],�options�:[]}",Pine,"Shop Online",,0,1,1150.00,0.00,70x45h1.jpg,,,,,,N,N,N,N,N,N,N,,0.00,edit5e0feecb359cf,,,,,,,,,
05/12/22,,,part_1_2540,,"Pair Griffins Gold Statue",,,,,,"Pair Griffins Gold Statue

- Gold Griffins 
- Statue
- Sold as pair

Keywords: Garden art, garden statue, lion statue, pair of lions, statue, garden, landscape, landscaping, gold griffins, gold griffin, griffin statue, griffin garden statue",,,,"{�table�:[],�options�:[]}","Character Items",,,0,1,699.00,0.00,goldgriffinstatuepair.jpg,,,,,,N,N,N,N,N,N,Y,,0.00,edit638d5047a31eb,,,,,,,,,
05/12/22,,,part_1_2541,,"Pair Griffins Silver Statue",,,,,,"Pair Griffins Silver Statue

- Silver Griffins
- Statue
- Sold as pair

Keywords: Garden art, garden statue, lion statue, pair of lions, statue, garden, landscape, landscaping, silver griffins, silver griffin, griffin statue, griffin garden statue",,,,"{�table�:[],�options�:[]}","Character Items",,,0,1,699.00,0.00,griffinstatue.jpg,griffincloseup.jpg,,,,,N,N,N,N,N,N,Y,,0.00,edit638d51738de83,,,,,,,,,
16/05/22,,,part_1_1877,,"Pair Lions Gold Statue",,,,,,"Pair Lions Gold Statue

- Gold Lions
- Statue
- Sold as pair

Keywords: Garden art, garden statue, lion statue, pair of lions, statue, garden, landscape, landscaping, gold lions",,,,"{�table�:[],�options�:[]}","Character Items",,,0,1,699.00,0.00,pairlionsgold.jpg,,,,,,N,N,N,N,N,N,Y,,0.00,edit62818fda69e1d,,,,,,,,,
16/05/22,,,part_1_1878,,"Pair Lions Silver Statue",,,,,,"Pair Lions Silver Statue

- Silver Lions
- Statue
- Sold as pair

Keywords: Garden art, garden statue, lion statue, pair of lions, statue, garden, landscape, landscaping, silver lions",,,,"{�table�:[],�options�:[]}","Character Items",,,0,1,699.00,0.00,lionssilver.jpg,,,,,,N,N,N,N,N,N,N,,0.00,edit628190af5996d,,,,,,,,,
14/09/22,,,part_1_2274,,"Pair of Classical Style Authentic Brass Taps",,,,,EA,"Classical Style Authentic Brass Tap 

Sold as a pair only
Hot and Cold
Sold at Demolition Traders, collection only
Colour: Brass

Keywords: Classical Tap, classical style tap, basin mixer, classical basin mixer, authentic classic tap, brass taps, classical brass tap",,,,"{�table�:[],�options�:[]}","General Hardware",,,0,1,250.00,0.00,tap.jpg,htap.jpg,ctap.jpg,,,,N,N,N,N,N,N,N,,0.00,edit63210b096f30f,,,,,,,,,
10/03/21,,,part_1_1184,,"Pair of Gates #1035",,,,,EA,"Pair of Gates
- 1630w x 1600h Per Gate. The pair would suit a gap approximately 3.3m wide.
- Wrought Iron 
- Height taken from highest point of the arch
- Price is for set of 2 ",,,,"{�table�:[],�options�:[]}","Fence / Gates","Shop Online",,0,1,995.00,0.00,1_21630wwroughtirongates1035995.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit6048168775044,,,,,,,,,
28/07/20,,,part_1_904,,"Paneled Door Leaf 620w x 1985h #407",,,,,EA,"Wooden paneled door leaf, unused
- 620w x 1985h 
- NO hardware fitted",,,,"{�table�:[],�options�:[]}","Recycled Interior Doors","Shop Online",,0,1,250.00,0.00,door620wx1985h407250.jpg,,,,,,N,N,N,N,N,N,N,,0.00,edit5f1f55678db4b,,,,,,,,,
13/11/19,,,part_1_258,,"Paver Concrete 450mm x 225mm ",,,,,each,"- Paver Concrete 450mm x 225mm
- Light Grey
- Seconds ",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,6.00,0.00,paver450mmx225mm1.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcb5a981d4ce,,,,,,,,,
13/11/19,,,part_1_258_copy,,"Paver Concrete 450mm x 225mm ",,,,,each,"- Paver Concrete 450mm x 225mm
- Dark Grey
- Seconds ",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,6.00,0.00,paver450mmx225mm.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcb5bab3e2e1,,,,,,,,,
13/11/19,,,part_1_258_copy_2,,"Paver Concrete 450mm x 225mm ",,,,,each,"- Paver Concrete 450mm x 225mm
- Terracotta Colour
- Seconds ",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,6.00,0.00,paver450mmx225mm2.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcb5bdd47164,,,,,,,,,
13/11/19,,,part_1_258_copy_3,,"Paver Concrete 450mm x 225mm ",,,,,each,"- Paver Concrete 450mm x 225mm
- Tan Colour
- Seconds ",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,6.00,0.00,paver450mmx225mm4.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcb5c047ba01,,,,,,,,,
06/11/19,,,part_1_159,,"Paver Concrete 450mm x 450mm",,,,,,,,,,"{�table�:[],�options�:[]}",,,,0,0,0.00,0.00,,,,,,,N,N,N,N,N,N,N,,0.00,edit5dc22b9e6569b,,,,,,,,,
07/11/19,,,part_1_163,,"Paver Concrete 450mm x 450mm",,,,,each,"- Concrete Paver
- 450mm x 450mm
- Light Grey Colour
- Textured Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,11.00,0.00,paverlightgreytextured.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc34fdf3ad1a,,,,,,,,,
07/11/19,,,part_1_163_copy,,"Paver Concrete 450mm x 450mm",,,,,each,"- Concrete Paver
- 450mm x 450mm
- Light Grey Colour
- Smooth Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,11.00,0.00,paverlightgreysmooth.jpg,pavers450.jpg,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc3501446be9,,,,,,,,,
07/11/19,,,part_1_163_copy_copy,,"Paver Concrete 450mm x 450mm",,,,,each,"- Concrete Paver
- 450mm x 450mm
- Grey Colour
- Textured Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,11.00,0.00,pavertextureddarkgrey600x600.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc35343625f2,,,,,,,,,
07/11/19,,,part_1_163_copy_copy_copy,,"Paver Concrete 450mm x 450mm",,,,,each,"- Concrete Paver
- 450mm x 450mm
- Tan Colour
- Textured Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,11.00,0.00,pavertantextured.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc35465c20e5,,,,,,,,,
07/11/19,,,part_1_163_copy_copy_copy_copy,,"Paver Concrete 450mm x 450mm",,,,,each,"- Concrete Paver
- 450mm x 450mm
- Appricot Colour
- Textured Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,11.00,0.00,paverapricot600x600.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc355b198ec4,,,,,,,,,
06/11/19,,,part_1_156,,"Paver Concrete 600mm x 300mm",,,,,each,"- Concrete Paver
- 600mm x 300mm 
- Light Tan colour
- Smooth Face
- Seconds - some imperfections
",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,10.00,0.00,paver600mmx300mm.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc2182ea7280,,,,,,,,,
13/11/19,,,part_1_156_copy_2,,"Paver Concrete 600mm x 300mm",,,,,each,"- Concrete Paver
- 600mm x 300mm 
- Tan colour
- Smooth Face
- Seconds - some imperfections
",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,10.00,0.00,paver600mmx300mm.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcb632ad9937,,,,,,,,,
06/11/19,,,part_1_156_copy,,"Paver Concrete 600mm x 600mm",,,,,each,"- Concrete Paver
- 600mm x 600mm 
- Tan colour
- Smooth Face
- Seconds - some imperfections
",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,20.00,0.00,pavertan600x6002.jpg,600pavers3.jpg,pavers33.jpg,,,,N,N,Y,N,N,N,N,,0.00,edit5dc21ac4ce0e7,,,,,,,,,
06/11/19,,,part_1_156_copy_copy,,"Paver Concrete 600mm x 600mm",,,,,each,"- Concrete Paver
- 600mm x 600mm 
- Dark Grey Colour
- Smooth Face
- Seconds - some imperfections
",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,20.00,0.00,paverdarkgreysmooth600x600.jpg,600pavers4.jpg,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc21ebf93c23,,,,,,,,,
06/11/19,,,part_1_156_copy_copy_copy,,"Paver Concrete 600mm x 600mm",,,,,each,"- Concrete Paver
- 600mm x 600mm 
- Apricot Colour
- Smooth Face
- Seconds - some imperfections
",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,20.00,0.00,paverapricot600x600dscn1773.jpg,600pavers5.jpg,pavers34.jpg,,,,N,N,Y,N,N,N,N,,0.00,edit5dc21f1a91da7,,,,,,,,,
05/08/19,,,part_1_83,,"Paver Concrete 600mm x 600mm Textured",,,,,each,"- Concrete Paver
- 600mm x 600mm 
- Light Grey Colour
- Textured Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,20.00,0.00,600pavers2.jpg,600pavers.jpg,pavers3.jpg,,,,N,N,Y,N,N,N,N,,0.00,edit5d478436e30fb,,,,,,,,,
06/11/19,,,part_1_83_copy,,"Paver Concrete 600mm x 600mm Textured",,,,,each,"- Concrete Paver
- 600mm x 600mm 
- Dark Grey Colour
- Textured Face
- Seconds - some imperfections",,,,"{�table�:[],�options�:[]}",Pavers,"Shop Online",,0,1,20.00,0.00,pavertextureddarkgrey600x6002.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc22435a025a,,,,,,,,,
14/11/19,,,part_1_264,,"Pendant Lead Light Shade",,,,,EA,"- Recycled pendant light shade
- Lead light 
- Unique grape design
- 350mm diameter
- No light bulb or screws included",,,,"{�table�:[],�options�:[]}","Electrical Fittings","Shop Online",,0,1,195.00,0.00,lightshadegrapeleadlite.png,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcc98778e997,,,,,,,,,
14/11/19,,,part_1_265,,"Pendant Light Shade",,,,,EA,"Recycled pendant light shade
- 350mm diameter
- Frosted glass
- Brass fittings",,,,"{�table�:[],�options�:[]}","Electrical Fittings","Shop Online",,0,1,30.00,0.00,roundedlightshade.png,,,,,,N,N,Y,N,N,N,N,,0.00,edit5dcc9acc60e46,,,,,,,,,
28/07/20,,,part_1_909,,"Pine Panel Door 710w x 1985h #401",,,,,EA,"- Pine panel door leaf
- 710w x 1985h
- MDF panels
- No hardware fitted
- Unused",,,,"{�table�:[],�options�:[]}","Recycled Interior Doors","Shop Online",,0,1,275.00,0.00,pinedoor710wx1985h401275.jpg,,,,,,N,N,N,N,N,N,N,,0.00,edit5f1f64edbf559,,,,,,,,,
28/07/20,,,part_1_910,,"Pine Panel Door Leaf 710w x 1985h #400",,,,,EA,"- Pine panel door leaf
- 710w x 1985h
- MDF panels
- No hardware is fitted
- Unused",,,,"{�table�:[],�options�:[]}","Recycled Interior Doors","Shop Online",,0,1,275.00,0.00,pinedoor710wx1985h400275.jpg,,,,,,N,N,N,N,N,N,N,,0.00,edit5f1f87669543c,,,,,,,,,
05/08/19,,,part_1_85,,"Pine Railway Sleepers 2.1m",,,,,EA,"Genuine Pine Railway Sleepers 2.1m

- 2.1m long x 150mm x 200mm
- Approximately 38kgs each
- A Grade
- Rustic and durable
- Creosote Treated Pine
- Big stocks available

These railway sleepers are tough and robust. They're a great way to add that rustic feel to your landscaping, garden edging, steps or as a garden feature.

Enquire in-store or give us a call today.",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,95.00,0.00,agradesleepers.jpg,agradesleeperphoto.jpg,img_8488.jpg,,,,N,N,Y,Y,N,N,Y,,0.00,edit5d478438a3f25,,,,,,,"Railway Sleepers NZ - Enquire Online or Visit In Store","Durable railway sleepers for landscaping, garden, edging & projects. Enquire online or visit our Hamilton store. Delivery available to all major cities NZ-wide.",
05/11/19,,,part_1_85_copy_2,,"Pine Railway Sleepers 2.4m",,,,,EA,"Genuine pine railway sleepers

- Seconds, some imperfections 
- Mostly square
- Contains some gauges/ chips
- Creosote treated
- Contains rough edges and ends
- Price per sleeper

These railway sleepers are tough and robust. They're a great way to add that rustic feel to your landscaping or garden edging
- Can be used for many potential projects

Our railway sleeper stocks change frequently so please inquire about other lengths we have available

Keywords: Garden edging. fences. fencing, retaining wall. vege garden. creative, feature, treated. rustic, outdoor area, railway sleeper, sleeper, sleepers, railway, pine sleepers, pine railway sleepers ",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,95.00,0.00,24sleeper.jpg,24railwaysleeper.jpg,,,,,N,N,Y,N,N,N,N,,0.00,edit5dc0ac6e14c58,,,,,,,,,
05/11/19,,,part_1_85_copy_2_copy,,"Pine Railway Sleepers 2.7m",,,,,EA,"Genuine Pine Railway Sleepers 2.7m

- Seconds, therefore, contains some gauges/ chips
- Recycled 
- Creosoted Pine
- Mostly square

These railway sleepers are tough and robust. They're a great way to add that rustic feel to your landscaping or garden edging
- Can be used for many potential projects

Our railway sleeper stocks change frequently so please inquire about other lengths we have available

Keywords: Garden edging. fences. fencing, retaining wall. vege garden. creative, feature, treated. rustic, outdoor area",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,105.00,0.00,27m.jpg,27sleeper.jpg,27mrail.jpg,,,,N,N,Y,N,N,N,N,,0.00,edit5dc0af79bd500,,,,,,,,,
05/11/19,,,part_1_85_copy_2_copy_copy_copy,,"Pine Railway Sleepers 3.3m",,,,,EA,"•	Genuine pine railway sleepers
•	Seconds - Some imperfections
•	Creosote treated
•	Mostly square
•	Contains some gauges/ chips








- garden edging
- fences
- fencing
- retaining wall
- vege garden
- creative
- feature
- treated
- rustic
- outdoor area",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,145.00,0.00,pinesleepers4.jpg,sleepers2272.png,pinesleepers2.jpg,sleepers133.png,,,N,N,Y,N,N,N,N,,0.00,edit5dc0afcf47c3d,,,,,,,,,
05/11/19,,,part_1_85_copy_2_copy_2,,"Pine Railway Sleepers 3.6m",,,,,EA,"•	Genuine pine railway sleepers
•	Seconds - Some imperfections
•	Creosote treated
•	Mostly square
•	Contains some gauges/ chips


Many Uses
- garden edging
- fences
- fencing
- retaining wall
- vege garden
- creative
- feature
- treated
- rustic
- outdoor area

",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,155.00,0.00,pinesleepers4.jpg,sleepers2.jpg,pinesleepers2.jpg,sleepers3.jpg,,,N,N,Y,N,N,N,N,,0.00,edit5dc0afec70477,,,,,,,,,
11/01/21,,,part_1_552,,"Pine Railway Sleepers 3.9m",,,,,EA,"• Genuine pine railway sleepers
• Seconds - Some imperfections
• Creosote treated
• Mostly square
• Contains some gauges/ chips",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,195.00,0.00,sleepers.jpg,sleeprs3.jpg,sleepers22.jpg,,,,N,N,Y,N,N,N,N,,0.00,edit5ffb56b3a6408,,,,,,,,,
05/11/19,,,part_1_85_copy_2_copy_copy,,"Pine Railway Sleepers 3m",,,,,EA,"•	Genuine pine railway sleepers
•	Seconds - Some imperfections
•	Creosote treated
•	Mostly square
•	Contains some gauges/ chips",,,,"{�table�:[],�options�:[]}","Railway Sleepers","Shop Online",,0,1,125.00,0.00,pinesleepers4.jpg,pinesleepers.jpg,pinesleepers2.jpg,pinesleepers3.jpg,,,N,N,Y,N,N,N,N,,0.00,edit5dc0afa582131,,,,,,,,,
10/06/20,,,part_1_364,,"Pine Timber Moulding",,,,,/M,"- Timber Moulding
- 48 x 35
- Unused
- Pine
- Random lengths
- Dated Stock",,,,"{�table�:[],�options�:[]}",Mouldings,"Shop Online",,0,1,1.00,0.00,pinepictureframing_.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5ee0478a60d01,,,,,,,,,
16/08/19,,,plastic_bath001,,"Plastic Bath",,,,,EA,"New acrylic plastic bath
- 740 wide x 1700 long
- Stein brand
- White gloss finish
- Space for soap/bottles
- Ergonomic grooves on the inner sides",,,,"{�table�:[],�options�:[]}",Baths,"Shop Online",,0,1,195.00,0.00,plasticbath.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit5d55d7ae8f66a,,,,,,,,,
